name,total,urban,rural,ct,fraction
1192,1417.1744009672127,1445.8834566361065,279.5753600512472,11,0.5306973913576836
1193,516.2924996511501,595.9992406474537,34.09898299470202,11,0.19333900087060787
1196,579.4435203922424,372.1424099289494,299.08896493294037,11,0.21698752426053042
1197,157.4897430860268,90.84751737481926,58.66904330802457,11,0.05897608351117815
1201,975.5896537178413,1038.5914215967641,60.187179626382914,12,0.08558269307901183
1202,872.2745821170532,1061.0582638285916,7.879662893243402,12,0.07651947471712087
1203,356.9471801379999,213.50597968184283,17.99664498712994,12,0.031312858686798235
1205,372.87048745059735,379.56768762069464,2.595476673945997,12,0.032709715979558074
1206,133.69051173049706,120.61623820711847,0.3872961647338777,12,0.011727875535994853
1208,500.9768324016911,451.96009846323824,66.58189574910136,12,0.043947725689524084
1252,512.0930901917728,428.7610877432738,39.88201537726309,12,0.04492288904330734
1255,239.5302293913309,213.28753096912624,12.114311270396303,12,0.02101256612041977
1258,276.04382541287674,147.28167312401683,101.03337621276269,12,0.02421568729909801
1261,408.5613000025266,285.64172068793863,76.05657343867766,12,0.03584065924523536
1263,101.75428857968683,0.0,81.40429515580655,12,0.008926300126084741
1264,634.0106177079604,163.98208628437516,480.1615615692616,12,0.05561799051205208
1269,351.7787823983549,103.52641480121758,292.44402343995876,12,0.030859465812266763
1274,154.99748045154428,58.47134678897661,131.68195404026773,12,0.013597009507996652
1275,230.21402341001138,44.71212561944574,251.60246098246907,12,0.020195310633831023
1276,342.64537854833907,386.4614043209269,39.80848596492969,12,0.030058246472266834
1277,429.72446658749533,254.14322201658317,275.2610686802518,12,0.03769717830887972
1278,227.16190950816667,250.15575592804416,41.94591852666444,12,0.01992756678649897
1279,395.6680173455555,433.31562827654216,29.340107533595337,12,0.03470960804127123
1280,521.0612161024569,413.0877097576312,195.4115561538294,12,0.04570960953012586
1284,342.93827580443235,163.83418790538994,151.31673782605162,12,0.030083940611064217
1285,202.40927702383863,140.67980435219945,41.99584098189118,12,0.017756165172376784
1286,68.78960593531295,0.0,42.61275430043955,12,0.006034504065672211
1288,347.09185228508596,293.47487886689487,64.62880465753305,12,0.030448309236509673
1289,624.3228894603303,597.7058439702844,56.245573815401634,12,0.05476814358092669
1291,449.9530408933467,0.0,452.7850935766193,12,0.03947171113592051
1295,98.14285367435812,0.0,25.069738996067326,12,0.008609490365034356
1296,540.0013117646528,447.6411674719896,3.513825448307868,12,0.047371111769071945
1299,688.1371822268435,680.8674002558774,8.610178649810798,12,0.06036619293608132
1300,609.0510834079969,480.79859345120866,1.844404603956318,13,0.07644914799117034
1301,223.36436285038263,234.2251426000484,0.2994062841494547,13,0.028037082104758904
1302,301.4469113569616,317.4958357410914,14.204697275105579,13,0.037838138976549064
1304,734.501846831424,441.04056605909005,309.6202376094795,13,0.09219594532859209
1307,254.52624823018385,0.0,279.3601368857455,13,0.03194857598759374
1308,297.94300295395817,180.4868685748278,137.63069484218687,13,0.037398322318560676
1310,487.182332656428,441.6283333537769,82.26951586178758,13,0.061151971094984534
1311,193.37420101686004,0.0,193.8372825088571,13,0.02427266499304309
1312,300.29896242437115,0.0,300.5124486251598,13,0.03769404643616174
1313,187.3828780115804,0.0,180.39251438136063,13,0.02352062374137899
1314,177.0417288649456,0.0,186.7846868153666,13,0.022222584770516095
1315,23.796505687482952,0.0,21.015182563009894,13,0.0029869786534086713
1316,224.964351858465,93.33026420136363,98.73249671644301,13,0.028237915499190604
1318,97.44027309684122,17.83911548923215,59.676786101889924,13,0.012230872025705454
1320,580.3734848280484,541.4204028724909,81.82545117246119,13,0.07284948609482787
1321,128.8995731330761,119.22771882543096,9.006926660403096,13,0.01617969791188755
1322,684.098117239955,618.3512115874827,118.4003587487116,13,0.08586918179788205
